time,id,depth,mag,nst,error
2020-07-17T06:10:47.036Z,us7000aq5u,133.86,5,,9.1
2020-07-17T06:10:38.736Z,ak020957kw0w,38.9,1.2,,
2020-07-17T05:58:07.140Z,ci38594594,2.12,0.74,11,0.23
2020-07-17T05:45:07.190Z,nc73427371,2.56,0.2,21,0.22
2020-07-17T05:40:46.530Z,ci38594578,1.74,1.02,11,0.33
2020-07-17T05:40:36.322Z,us7000aq5p,73.82,5.9,,4
2020-07-17T05:37:18.503Z,us7000aq5q,10,4.6,,5.9
2020-07-17T05:35:47.443Z,ak0209574uat,67.1,1.1,,
2020-07-17T05:33:49.890Z,nn00760754,2.2,1,14,
2020-07-17T05:31:28.230Z,ci38594570,2.82,0.91,13,0.15
2020-07-17T05:31:23.220Z,ci37290844,5.03,0.15,8,0.23
2020-07-17T05:26:10.840Z,uu60402277,10.21,0.37,10,0.48
2020-07-17T05:22:12.880Z,nc73427366,2.47,-0.06,22,0.2
2020-07-17T05:20:58.394Z,ak0209571n49,9.9,1.4,,
2020-07-17T05:17:41.860Z,nn00760753,7.8,0.6,10,
2020-07-17T05:17:29.637Z,nn00760752,6.1,0.9,16,
2020-07-17T05:16:33.110Z,ak0209570qcs,22.5,2.4,,
2020-07-17T05:16:00.190Z,ci38594562,2.59,0.57,14,0.15
2020-07-17T05:12:09.060Z,ci38594554,8.52,1.15,42,0.26
2020-07-17T05:11:59.840Z,nn00760750,1.8,1,10,
2020-07-17T05:09:51.170Z,ci38594546,9.27,0.59,18,0.17
2020-07-17T05:09:17.323Z,ak020956z735,136.9,1.9,,
2020-07-17T05:08:07.530Z,ci38594538,10.31,0.91,31,0.27
2020-07-17T05:04:16.890Z,nn00760748,11.5,0.6,13,
2020-07-17T05:04:02.984Z,us7000aq5h,120.83,4.2,,8.1
2020-07-17T05:01:13.350Z,us7000aq5i,10,4.8,,3.7
2020-07-17T05:00:30.007Z,ak020956x92v,8.9,0,,
2020-07-17T04:56:25.810Z,mb80450724,5.4,2.43,9,0.39
2020-07-17T04:56:13.550Z,uw61660021,14.13,1.15,13,0.39
2020-07-17T04:56:13.500Z,uw61660026,14.89,1.12,16,0.36
2020-07-17T04:55:43.640Z,hv72047717,31.36000061,2.03999996,45,0.48
2020-07-17T04:49:35.302Z,us7000aq5d,50.38,4.5,,8
2020-07-17T04:47:36.633Z,ak020956lxre,5.1,0.9,,
2020-07-17T04:46:47.800Z,nn00760746,9.9,0.7,11,
2020-07-17T04:37:11.770Z,pr2020199001,10,3.47,21,9.02
2020-07-17T04:33:01.538Z,nn00760744,6.1,1.9,24,
2020-07-17T04:30:22.772Z,ak020956i9xh,61.2,1.3,,
2020-07-17T04:28:12.471Z,us7000aqrh,15.68,1.9,,2.2
2020-07-17T04:15:36.913Z,nn00760742,10.8,1.4,15,
2020-07-17T04:11:52.058Z,nn00760739,5.9,1.2,27,
2020-07-17T04:08:43.157Z,ak020956dlqz,70.9,1.4,,
2020-07-17T04:07:18.610Z,nn00760737,9.9,1.1,15,
2020-07-17T04:01:02.590Z,nn00760734,13.1,1.6,17,
2020-07-17T03:58:08.970Z,nn00760731,29,1,15,
2020-07-17T03:56:27.800Z,nc73427356,3.06,0.61,17,0.27
2020-07-17T03:54:27.710Z,ci38594410,15.48,1.28,52,0.21
2020-07-17T03:53:48.990Z,nn00760730,5,1.2,10,
2020-07-17T03:42:53.920Z,ak020955zh8p,0,2.5,,
2020-07-17T03:32:33.120Z,nn00760727,1.2,1.1,12,
2020-07-17T03:29:04.520Z,nc73427351,1.66,-0.15,15,0.18
2020-07-17T03:23:04.970Z,ci38594402,2.04,1.02,12,0.32
2020-07-17T03:16:39.410Z,ci38594394,5.72,1.16,23,0.28
2020-07-17T03:08:02.020Z,av62198981,4.2,1.69,9,0.3
2020-07-17T03:01:19.400Z,ci38594370,7.55,0.34,18,0.21
2020-07-17T02:52:34.540Z,nc73427341,2.21,0.57,20,0.21
2020-07-17T02:50:57.812Z,us7000aq3d,10.19,4,,3.7
2020-07-17T02:50:23.017Z,us7000aq3e,79.79,7,,6.7
2020-07-17T02:47:51.390Z,nc73427336,3.25,1.06,22,0.26
2020-07-17T02:45:32.110Z,nn00760706,5.1,1.1,12,
2020-07-17T02:45:09.370Z,nc73427331,2.61,0.61,13,0.36
2020-07-17T02:39:57.770Z,ci38594346,9.37,0.67,10,0.54
2020-07-17T02:34:57.845Z,nn00760703,10.1,1.9,24,
2020-07-17T02:33:29.280Z,nn00760702,0.9,0.8,10,
2020-07-17T02:24:47.085Z,us7000aq34,10,2.8,,1.2
2020-07-17T02:12:00.794Z,ak0209557i50,120.9,1.9,,
2020-07-17T02:01:56.807Z,ak02095559kt,3.2,1.2,,
2020-07-17T01:58:41.300Z,nn00760698,0.1,1.6,17,
2020-07-17T01:58:06.990Z,hv72047542,-1.2,1.3,33,0.27
2020-07-17T01:57:59.638Z,ak020954vuaj,9.5,0.7,,
2020-07-17T01:48:41.614Z,us7000aq2s,10,2.4,,2.5
2020-07-17T01:43:01.150Z,av62198931,7.74,0.64,7,0.49
2020-07-17T01:42:18.369Z,ak020954sjd8,0,2.7,,
2020-07-17T01:37:16.307Z,ak020954rgm9,63,1.9,,
2020-07-17T01:27:55.708Z,ak020954peia,0,2.1,,
2020-07-17T01:24:02.130Z,nc73427311,5.18,0.85,15,0.45
2020-07-17T01:15:01.218Z,ak020954mppv,12.5,1.6,,
2020-07-17T01:14:06.245Z,ak020954miel,134.5,1.8,,
2020-07-17T01:10:35.880Z,hv72047472,37.97,1.82,30,0.96
2020-07-17T01:09:30.100Z,hv72047467,38.99000168,1.84000003,14,1.15
2020-07-17T01:06:18.200Z,nn00760693,7.9,1.2,15,
2020-07-17T00:56:41.414Z,ak020954a5kd,0.4,2,,
2020-07-17T00:53:22.450Z,nc73427306,4,0.56,14,0.36
2020-07-17T00:51:04.160Z,nn00760691,6.2,1.2,13,
2020-07-17T00:45:08.250Z,ci38594290,1.7,0.93,12,0.5
2020-07-17T00:42:38.260Z,pr2020199000,5,2.49,15,0.35
2020-07-17T00:40:05.750Z,nn00760689,5.2,0.9,9,
2020-07-17T00:38:49.660Z,nn00760687,0.7,1.2,13,
2020-07-17T00:30:48.960Z,ci38594250,7.05,0.86,21,0.23
2020-07-17T00:25:44.230Z,nc73427301,7.6,0.9,21,0.27
2020-07-17T00:21:13.806Z,ak0209542ldg,0,2.9,,
2020-07-17T00:20:25.176Z,us7000aq1t,5,2.8,,1.4
2020-07-17T00:17:18.160Z,nn00760686,11,0.9,12,
2020-07-17T00:04:30.510Z,nn00760684,5.4,1.3,10,
2020-07-17T00:03:27.460Z,nn00760682,11.6,1.1,10,
2020-07-17T00:01:54.094Z,ak020953ye5t,10.6,0.8,,
2020-07-17T00:01:26.740Z,ci38594242,7.96,0.77,39,0.24
2020-07-16T23:59:52.650Z,nn00760677,3.7,1.9,17,
2020-07-16T23:58:49.080Z,nn00760678,24.6,1.1,8,
2020-07-16T23:57:28.620Z,hv72047392,7.809999943,1.82000005,37,1.06
2020-07-16T23:50:54.469Z,ak02093ueiof,16.8,1.1,,
2020-07-16T23:49:11.239Z,nn00760671,1.9,2,24,
2020-07-16T23:46:13.240Z,ci38594218,10,0.6,24,0.27
2020-07-16T23:32:00.306Z,us7000aq13,10,2.6,,1.7
2020-07-16T23:20:28.530Z,nn00760666,9,1.6,18,
2020-07-16T23:18:49.840Z,ci38594178,11.82,0.42,22,0.18
2020-07-16T23:15:42.251Z,nn00760663,2,2.4,28,
2020-07-16T23:10:29.445Z,ak02093u5w2u,5,2.2,,
2020-07-16T23:09:35.540Z,nn00760660,14.4,1.1,11,
2020-07-16T23:07:16.390Z,ci38594170,3.44,0.74,28,0.23
2020-07-16T23:02:07.999Z,ak02093u44qp,0,1.1,,
2020-07-16T23:01:08.070Z,nn00760657,0.6,1.4,14,
2020-07-16T22:59:21.060Z,us7000aq0y,500,4.5,,14.6
2020-07-16T22:57:22.350Z,ci38594154,8.56,1.54,22,0.29
2020-07-16T22:55:09.570Z,nn00760656,10.8,1.2,12,
2020-07-16T22:54:22.415Z,ak02093ttvgj,4.6,2.6,,
2020-07-16T22:51:27.940Z,nn00760653,10.4,1.1,11,
2020-07-16T22:50:53.180Z,nc73427286,4.05,0.52,5,0.81
2020-07-16T22:39:36.170Z,nn00760648,8.9,1.6,18,
2020-07-16T22:39:26.350Z,ci38594106,1.67,1.3,16,0.43
2020-07-16T22:35:40.845Z,ak02093tpu9e,68.4,1.8,,
2020-07-16T22:33:29.935Z,us7000aq0j,10,4.2,,5.5
2020-07-16T22:26:32.514Z,ak02093tnw71,4.5,1,,
2020-07-16T22:26:28.990Z,nn00760644,1.4,1.6,17,
2020-07-16T22:24:36.160Z,ci38594082,6.23,0.81,11,0.34
2020-07-16T22:04:08.200Z,uu60402247,6.03,0.51,7,1.06
2020-07-16T22:03:35.130Z,uw61659926,3.83,1.05,9,0.71
2020-07-16T22:02:35.250Z,nc73427271,2.06,-0.15,15,0.36
2020-07-16T21:52:12.200Z,ci38594026,5.12,0.61,24,0.2
2020-07-16T21:50:17.873Z,ak02093t7knv,4.4,2.2,,
2020-07-16T21:49:41.920Z,nc73427266,2.78,0.02,12,0.49
2020-07-16T21:44:44.884Z,ak02093t6cfk,5.5,0.9,,
2020-07-16T21:43:10.580Z,ci38594010,4.32,0.59,14,0.25
2020-07-16T21:42:51.290Z,uw61659906,-0.33,1.49,7,0.33
2020-07-16T21:42:17.230Z,nc73427261,2.09,0.11,24,0.18
2020-07-16T21:41:29.220Z,nn00760639,2.6,0.8,10,
2020-07-16T21:34:36.550Z,ci38593986,6.03,1.72,55,0.18
2020-07-16T21:27:30.170Z,ci38593978,4.39,-0.22,7,0.22
2020-07-16T21:26:06.590Z,ci38593954,5.08,1,19,0.24
2020-07-16T21:24:54.205Z,us7000apz1,104.91,4.2,,9.6
2020-07-16T21:21:18.769Z,ak02093t1ddx,25.9,2.8,,
2020-07-16T21:16:45.109Z,ak02093t0ci0,13.1,1.3,,
2020-07-16T21:16:26.930Z,ci38593938,9.73,0.99,7,0.95
2020-07-16T21:15:01.320Z,nn00760633,8.6,1.3,11,
2020-07-16T21:11:57.681Z,ak02093sza7m,116,1.4,,
2020-07-16T21:10:15.676Z,ak02093syzv6,14.9,2.3,,
2020-07-16T21:10:06.690Z,nc73427251,2.5,0.29,23,0.2
2020-07-16T21:09:23.316Z,ak02093sysq3,18.6,1.6,,
2020-07-16T21:07:27.950Z,nc73427246,2.58,0.44,18,0.24
2020-07-16T20:49:41.810Z,nn00760630,7.2,1.3,14,
2020-07-16T20:47:47.514Z,ak02093slk6b,0,1.3,,
2020-07-16T20:43:34.400Z,uu60402242,-2.2,1.54,6,0.82
2020-07-16T20:41:20.720Z,nc73427241,2.36,0.64,7,0.76
2020-07-16T20:39:41.470Z,mb80450624,9.68,2.37,11,0.54
2020-07-16T20:34:36.352Z,ak02093sir29,72.5,2.5,,
2020-07-16T20:27:46.770Z,nc73427226,8.45,1.85,32,0.35
2020-07-16T20:22:47.340Z,ci38593826,1.37,0.21,8,0.18
2020-07-16T20:20:48.110Z,ci38593818,1.29,0.89,16,0.15
2020-07-16T20:20:06.150Z,uu60402232,-1.68,1.52,8,0.76
2020-07-16T20:19:58.430Z,mb80450619,-2,1.19,8,1.46
2020-07-16T20:03:09.253Z,us7000apwb,499.98,5,,10.1
2020-07-16T20:02:10.730Z,pr2020198002,12,3.07,22,0.28
2020-07-16T20:01:24.850Z,nn00760626,6.4,1.5,13,
2020-07-16T19:54:11.691Z,ak02093s1jtv,2.4,1.6,,
2020-07-16T19:53:27.520Z,ci37450653,12.1,0.14,9,0.62
2020-07-16T19:53:08.300Z,ci38593754,8.58,0.74,19,0.21
2020-07-16T19:47:05.259Z,ok2020nxlg,0,1.66,29,
2020-07-16T19:41:03.167Z,nn00760622,8.1,1.9,22,
2020-07-16T19:36:22.010Z,nn00760619,5.4,1,13,
2020-07-16T19:32:53.884Z,ak02093rwx5n,13.8,1.4,,
2020-07-16T19:24:25.737Z,ak02093rv5ld,3.9,1.2,,
2020-07-16T19:24:22.330Z,nc73427211,3.27,-0.33,21,0.27
2020-07-16T19:21:48.120Z,nc73427206,2.33,0.83,20,0.25
2020-07-16T19:21:38.175Z,ak02093ruj0q,11.6,0.7,,
2020-07-16T19:17:14.149Z,ak02093rtmja,100.7,2.2,,
2020-07-16T19:17:08.940Z,ci38593706,0.75,0.34,8,0.56
2020-07-16T19:10:02.950Z,nn00760618,6.6,0.9,10,
2020-07-16T19:09:56.920Z,ci38593690,-0.44,1.14,25,0.44
2020-07-16T19:09:29.760Z,ak02093rry2d,4.7,1.2,,
2020-07-16T19:08:20.670Z,nn00760616,9.9,0.7,9,
2020-07-16T18:56:07.240Z,ci38593666,-0.8,1.04,17,0.34
2020-07-16T18:51:24.612Z,ak02093rfi31,40.7,1.2,,
2020-07-16T18:43:18.115Z,ak02093rdrwn,23.4,1.9,,
2020-07-16T18:41:51.430Z,ci38593618,10.24,1.43,37,0.25
2020-07-16T18:40:52.370Z,nc73427196,1.91,1.07,25,0.2
2020-07-16T18:40:42.810Z,nc73427191,2.25,0.15,25,0.19
2020-07-16T18:39:56.297Z,ak02093rczxr,10.4,0.7,,
2020-07-16T18:31:45.630Z,nn00760615,0.9,0.2,9,
2020-07-16T18:30:22.320Z,ak02093razvc,70.3,1.6,,
2020-07-16T18:30:07.160Z,uu60402212,-1.99,1.71,9,0.74
2020-07-16T18:29:16.465Z,ak02093raro6,5.3,3.1,,
2020-07-16T18:28:52.140Z,ci38593586,6.49,0.18,14,0.23
2020-07-16T18:27:49.947Z,ak02093raesx,15.2,1.2,,
2020-07-16T18:27:03.130Z,ci38593594,11.06,0.33,19,0.26
2020-07-16T18:26:47.800Z,ci37450645,14.38,0.36,16,0.25
2020-07-16T18:17:54.550Z,nn00760614,11.6,1,12,
2020-07-16T18:15:14.630Z,nn00760612,5.7,0.7,10,
2020-07-16T18:07:18.580Z,nc73427186,2.47,0.96,9,0.41
2020-07-16T18:04:39.650Z,ci38593538,6.07,1.25,10,0.5
2020-07-16T17:59:25.269Z,ak02093qvs98,19.9,0.8,,
2020-07-16T17:53:06.680Z,nn00760610,8.5,0.8,10,
2020-07-16T17:52:35.850Z,ci38593514,4.83,0.95,19,0.15
2020-07-16T17:52:20.610Z,ci38593506,6.48,0.57,23,0.21
2020-07-16T17:50:48.540Z,ci38593498,9.87,0.55,18,0.13
2020-07-16T17:50:41.659Z,ak02093qtw5m,58.7,1.5,,
2020-07-16T17:49:29.910Z,ak02093qtnfx,66.8,1.6,,
2020-07-16T17:46:12.260Z,nc73427176,2.35,0.56,9,0.46
2020-07-16T17:45:38.640Z,ci38593482,2.54,1.15,18,0.11
2020-07-16T17:44:03.627Z,ak02093qsivd,56.7,1.5,,
2020-07-16T17:43:21.725Z,ak02093qscl3,7.7,1.1,,
2020-07-16T17:40:45.869Z,ak02093qrrcn,8.2,1.7,,
2020-07-16T17:38:54.200Z,ci38593466,6.54,1.31,65,0.14
2020-07-16T17:38:25.840Z,ak02093qra9k,6.7,1.2,,
2020-07-16T17:34:23.520Z,nn00760607,12.3,0.8,13,
2020-07-16T17:32:48.620Z,ci38593458,13.61,0.91,6,0.45
2020-07-16T17:32:15.000Z,ci38593450,11.62,-0.06,11,0.44
2020-07-16T17:32:05.305Z,ak02093qpy5u,104.7,1.1,,
2020-07-16T17:31:22.700Z,nn00760605,5.3,0.9,9,
2020-07-16T17:26:45.841Z,ak02093qor5q,100.4,1.4,,
2020-07-16T17:26:14.290Z,nn00760604,14.6,0.8,13,
2020-07-16T17:24:28.160Z,ci38593442,9.55,0.35,25,0.21
2020-07-16T17:13:46.850Z,ci37450829,14,0.06,14,0.32
2020-07-16T17:13:39.970Z,uu60402202,-2.81,2.09,17,0.55
2020-07-16T17:13:39.850Z,ci37450837,1.75,0.57,12,0.35
2020-07-16T17:13:31.970Z,ci38593434,13.83,-0.02,22,0.32
2020-07-16T17:10:45.302Z,ak02093qlbmo,28.2,1.2,,
2020-07-16T17:08:14.136Z,us7000aps1,35,3.3,,5
2020-07-16T17:06:04.393Z,ak02093qkdpu,6.7,0.7,,
2020-07-16T17:03:53.100Z,ci37450821,9.34,0.63,22,0.27
2020-07-16T17:03:50.490Z,ci38593426,10.29,0.76,16,0.28
2020-07-16T17:02:07.299Z,ok2020nxfv,5.11,1.55,22,
2020-07-16T17:02:02.810Z,ci38593410,-0.51,1.83,54,0.23
2020-07-16T16:55:09.180Z,nc73427166,6.8,2.42,55,0.15
2020-07-16T16:54:03.022Z,ak02093q98dn,9.4,2.1,,
2020-07-16T16:49:53.539Z,ok2020nxfk,6,1.61,48,
2020-07-16T16:46:25.530Z,nc73427161,3.16,0.59,17,0.2
2020-07-16T16:39:42.050Z,nn00760599,5.4,1.4,12,
2020-07-16T16:38:08.780Z,ak02093q5sw8,5.5,-0.2,,
2020-07-16T16:37:41.540Z,nc73427156,1.75,0.75,18,0.26
2020-07-16T16:37:05.850Z,ci37450813,9.43,0.89,24,0.27
2020-07-16T16:36:56.310Z,ci37450805,4.22,0.8,24,0.31
2020-07-16T16:36:32.010Z,ci38593378,16.69,2.04,26,0.47
2020-07-16T16:33:25.662Z,us7000apr6,34.88,4.4,,5.7
2020-07-16T16:27:32.480Z,ci38593362,6.36,0.6,32,0.24
2020-07-16T16:25:48.170Z,nn00760594,10.8,1.5,17,
2020-07-16T16:24:24.569Z,ak02093q2uma,37.1,2.1,,
2020-07-16T16:23:14.514Z,ak02093q2ht3,66.1,1.1,,
2020-07-16T16:17:37.170Z,nn00760588,8.9,2.3,28,
2020-07-16T16:12:50.323Z,us7000apq6,110.33,4.1,,3.8
2020-07-16T16:10:29.440Z,ci38593346,1.09,1.96,38,0.14
2020-07-16T16:09:22.320Z,ok2020nxec,7.38,1.7,68,
2020-07-16T16:08:54.478Z,ak02093pzhhj,88,1.4,,
2020-07-16T16:08:16.530Z,ci38593338,-1.35,1.44,34,0.2
2020-07-16T16:07:40.004Z,ak02093pz8fi,37,3.6,,
2020-07-16T16:06:22.760Z,ok2020nxdz,0,1.72,54,
2020-07-16T15:47:41.402Z,ak02093pmds5,113,1.1,,
2020-07-16T15:46:50.250Z,ci38593282,4.19,1.76,32,0.16
2020-07-16T15:46:44.900Z,ci37450797,5.28,0.75,14,0.29
2020-07-16T15:46:36.510Z,nc71112774,19.51,1.84,11,0.31
2020-07-16T15:46:33.280Z,nc73427136,1.8,0.27,13,0.27
2020-07-16T15:44:58.275Z,ak02093plrtk,3.3,1.5,,
2020-07-16T15:44:18.870Z,uu60402197,-3.39,1.36,8,2.85
2020-07-16T15:41:38.100Z,ci38593274,7.47,0.7,10,0.3
2020-07-16T15:32:35.420Z,ci38593250,2.92,1.45,35,0.24
2020-07-16T15:32:06.204Z,ak02093pj399,11.1,1.4,,
2020-07-16T15:30:22.382Z,ak02093pip1s,17.2,0.3,,
2020-07-16T15:26:54.750Z,nc73427126,9.41,1.21,9,0.48
2020-07-16T15:23:55.960Z,nn00760578,10.6,1.2,13,
2020-07-16T15:22:14.735Z,ak02093pgyvn,21.6,2,,
2020-07-16T15:21:23.190Z,ci38593234,10.98,1.25,15,0.38
2020-07-16T15:17:13.371Z,ak02093pfw0p,45.9,1.1,,
2020-07-16T15:16:37.950Z,nn00760576,5.7,1.5,11,
2020-07-16T15:12:21.477Z,ak02093peu4z,71.5,2,,
2020-07-16T15:11:16.100Z,nc73427116,1.82,0.82,12,0.29
2020-07-16T15:10:04.020Z,nc73427111,1.89,1.14,27,0.19
2020-07-16T15:07:20.270Z,ci38593210,6.55,0.42,14,0.23
2020-07-16T15:06:44.329Z,ak02093pdlkm,9.3,1.1,,
2020-07-16T15:05:40.690Z,ci38593194,2.82,1.11,27,0.15
2020-07-16T15:03:25.780Z,ci38593186,6.15,0.91,35,0.25
2020-07-16T15:00:07.710Z,nn00760573,9.7,1.4,16,
2020-07-16T14:57:43.231Z,ak02093p343f,88.1,1,,
2020-07-16T14:56:12.650Z,ak02093p2tcf,7.8,1.5,,
2020-07-16T14:53:45.104Z,nn00760569,7.8,2.9,27,
2020-07-16T14:48:31.080Z,uu60402182,8.88,1.79,34,0.23
2020-07-16T14:47:02.880Z,nn00760565,6.2,1.7,14,
2020-07-16T14:45:27.685Z,nn00760640,6.6,0.6,5,
2020-07-16T14:42:27.280Z,ci38593146,12.49,0.68,14,0.36
2020-07-16T14:38:42.900Z,nc73427096,4.81,1.83,29,0.35
2020-07-16T14:37:18.597Z,us7000apmw,57.13,4.2,,3.1
2020-07-16T14:31:56.520Z,ci38593138,6.54,0.57,14,0.14
2020-07-16T14:31:50.960Z,ci37450789,0.77,-0.46,5,1.05
2020-07-16T14:25:27.090Z,nn00760560,9.1,0.8,10,
2020-07-16T14:25:15.490Z,ci38593130,3.3,-0.02,8,0.23
2020-07-16T14:21:09.030Z,hv72046872,31.45000076,1.95000005,37,0.64
2020-07-16T14:20:03.270Z,hv72046867,30.72,1.7,56,0.5
2020-07-16T14:19:47.174Z,ak02093ouyea,19.7,1.5,,
2020-07-16T14:13:08.670Z,nc73427091,21.86,1.84,26,0.28
2020-07-16T14:09:29.200Z,ci38593098,5.08,0.49,14,0.13
2020-07-16T14:04:35.810Z,nc73427086,2.41,1.21,42,0.14
2020-07-16T13:59:57.030Z,ci38593058,4.22,1.84,31,0.22
2020-07-16T13:58:38.770Z,hv72046837,7.539999962,1.72000003,12,1.68
2020-07-16T13:58:00.710Z,ak02093ohs8k,8.4,0.6,,
2020-07-16T13:55:28.620Z,ci38593042,6.38,0.31,21,0.15
2020-07-16T13:53:59.058Z,ak02093ogu5a,87.9,0.8,,
2020-07-16T13:53:46.020Z,uw61659786,12.6,1.39,16,0.48
2020-07-16T13:51:55.240Z,ci38593026,10.68,0.68,19,0.31
2020-07-16T13:39:32.580Z,nn00760550,4.3,0.7,13,
2020-07-16T13:35:45.390Z,ci37450693,3.86,0.22,17,0.21
2020-07-16T13:35:31.990Z,ci38593002,9.93,0.84,23,0.13
2020-07-16T13:30:29.020Z,ci38592994,4.18,1.47,21,0.43
2020-07-16T13:27:16.290Z,nn00760547,8.8,0.7,12,
2020-07-16T13:27:10.520Z,ci37450621,6.53,0.07,12,0.37
2020-07-16T13:26:53.530Z,ci38592986,9.22,0.73,12,0.3
2020-07-16T13:20:30.260Z,ak02093o9p81,28.3,1.5,,
2020-07-16T13:20:28.860Z,ak02093o9p6w,0.1,1.6,,
2020-07-16T13:16:16.910Z,hv72046797,-0.25999999,1.83,17,0.89
2020-07-16T13:06:33.030Z,nn00760545,6.7,0.5,9,
2020-07-16T13:05:14.250Z,ci38592954,1.09,0.31,11,0.32
2020-07-16T13:00:38.980Z,nn00760544,18.8,1,11,
2020-07-16T12:57:07.561Z,ak02093nw5ej,3.7,1.6,,
2020-07-16T12:56:55.297Z,ak02093nw1ey,10,1.6,,
2020-07-16T12:56:16.100Z,ci38592938,5.57,0.81,11,0.26
2020-07-16T12:56:00.370Z,ci37450629,5.1,0.71,7,0.33
2020-07-16T12:50:05.389Z,ak02093nun5f,8.9,1.3,,
2020-07-16T12:45:57.050Z,nc73427076,4.02,1.63,35,0.2
2020-07-16T12:45:01.320Z,ci38592914,0.97,0.93,13,1.44
2020-07-16T12:37:57.849Z,ak02093nrz0u,15.8,1.5,,
2020-07-16T12:37:29.745Z,ak02093nrwuj,0.1,2.5,,
2020-07-16T12:36:06.910Z,ak02093nrncw,2.7,1.3,,
2020-07-16T12:35:45.537Z,nn00760538,8,2.8,30,
2020-07-16T12:34:38.650Z,ak02093nrae4,19.9,0.7,,
2020-07-16T12:32:20.730Z,uw61659776,3.79,0.52,13,0.36
2020-07-16T12:21:24.141Z,ak02093nogt9,87.5,1.4,,
2020-07-16T12:15:46.270Z,ci38592858,13.57,0.8,29,0.39
2020-07-16T12:15:32.770Z,ci38592850,14.98,0.71,29,0.36
2020-07-16T12:10:19.972Z,ak02093nm3r6,1.1,0.5,,
2020-07-16T12:04:14.051Z,us7000apkv,35,4.7,,5.2
2020-07-16T12:00:36.402Z,ak02093njzv5,5.4,1.3,,
2020-07-16T11:54:46.396Z,ak02093na5qv,8.4,1.5,,
2020-07-16T11:52:16.600Z,ci38592818,15.04,0.69,46,0.18
2020-07-16T11:52:08.670Z,nn00760532,6.4,1.6,19,
2020-07-16T11:51:42.540Z,nn00760533,2,0.8,10,
2020-07-16T11:45:43.610Z,us7000apkk,10,2.8,,1.8
2020-07-16T11:45:00.492Z,ak02093n84ou,3.3,0.8,,
2020-07-16T11:41:46.979Z,ok2020nwvg,6,1.28,29,
2020-07-16T11:41:18.040Z,ci38592810,6.33,0.81,27,0.3
2020-07-16T11:40:01.620Z,ci38592802,2.26,1.29,18,0.21
2020-07-16T11:36:18.679Z,ak02093n691p,98.6,0.9,,
2020-07-16T11:33:12.910Z,ak02093n5kyp,99,1.1,,
2020-07-16T11:29:27.740Z,ci38592794,2.97,0.81,12,0.3
2020-07-16T11:27:51.950Z,nn00760531,6.6,0.7,8,
2020-07-16T11:23:47.960Z,ok2020nwur,8.29,1.45,67,
2020-07-16T11:21:31.079Z,us7000apkj,37.45,3.2,,4.1
2020-07-16T11:18:59.141Z,ak02093n2gxz,4,1.5,,
2020-07-16T11:16:07.255Z,ak02093n1xfu,7.2,1.3,,
2020-07-16T11:14:08.710Z,ci38592786,10,1.11,37,0.2
2020-07-16T11:07:07.519Z,ok2020nwuc,7.68,1.18,17,
2020-07-16T11:06:17.890Z,ak02093mzt42,9.9,1.1,,
2020-07-16T11:05:31.774Z,ak02093mzmf0,112.8,1.5,,
2020-07-16T11:03:13.510Z,nc73427061,1.32,0.17,11,0.29
2020-07-16T11:02:42.490Z,pr2020198001,7,2.6,20,0.52
2020-07-16T11:01:42.320Z,hv72046662,28.44000053,1.95000005,42,0.52
2020-07-16T10:57:23.450Z,uu60402172,7.4,0.62,12,0.33
2020-07-16T10:45:28.162Z,ak02093mmrjt,96.4,1.4,,
2020-07-16T10:38:38.900Z,nn00760526,6.3,1.8,25,
2020-07-16T10:37:39.487Z,ak02093ml2gb,3.1,1,,
2020-07-16T10:36:10.520Z,nn00760523,0,1.3,16,
2020-07-16T10:35:23.750Z,nn00760524,6.4,0.9,10,
2020-07-16T10:33:05.297Z,ak02093mk4w9,8,1.7,,
2020-07-16T10:32:03.500Z,ci38592762,11.06,0.77,14,0.33
2020-07-16T10:31:11.010Z,uu60402167,12.32,0.14,9,1.13
2020-07-16T10:23:58.260Z,us7000apk3,117.88,4.5,,10.9
2020-07-16T10:22:16.710Z,ok2020nwsq,6.37,1.59,58,
2020-07-16T10:16:48.360Z,ci38592754,6.34,0.73,26,0.29
2020-07-16T10:16:38.390Z,ci38592746,4.9,1.73,26,0.27
2020-07-16T10:09:16.080Z,ak02093mf0fh,27.1,0.9,,
2020-07-16T10:04:06.718Z,ak02093mdwza,54.2,0.9,,
2020-07-16T09:55:30.540Z,nn00760517,5.5,0.8,11,
2020-07-16T09:53:15.910Z,ci38592738,8.35,0.43,7,0.46
2020-07-16T09:52:06.480Z,ci38592730,15.89,0.5,33,0.19
2020-07-16T09:47:33.030Z,ok2020nwrl,5.33,0.59,31,
2020-07-16T09:46:18.450Z,ci38592722,1.94,0.84,9,0.48
2020-07-16T09:45:34.280Z,ak02093m1c8g,0,1.4,,
2020-07-16T09:43:07.110Z,ci38592714,2.51,1.35,23,0.4
2020-07-16T09:36:42.860Z,nn00760512,0.9,1.4,14,
2020-07-16T09:30:42.345Z,ak02093ly4vy,31.8,1,,
2020-07-16T09:28:07.750Z,ak02093lxmqt,9.7,1.3,,
2020-07-16T09:20:06.810Z,ci38592706,7.06,0.92,18,0.32
2020-07-16T09:17:41.995Z,ak02093lvcnt,53.5,1.5,,
